"Id";"Requirement Summary";"Description";"Estimated Effort (man hours)";"Actual Effort (man hours)";"Size (Story Points)";"External Sources";"Internal Sources";"Baselines";"Categories";"Priority";"Criticality";"Feasibility";"Technical Risk";"Vote";"Release Id";"Status";"Parent Requirement";"Assignee";"Assignee Full Name";"Reporter";"Number Of Attachments";"Attachments";"Created On";"Updated On";"Custom Id";"Requirement Code";"Türksat Onay";"TŞM";"Danışman Onay";"Kapsam Dışı mı ?";"Fonksiyonel Olmayan Kategori";"Vasıflandırma Yöntemleri";"Test Metotları";"Test Seviyeleri";"Test Tipleri";"External Id";"Depends On";"Dependents";"Test Cases";"Sub-task";"Story";"Bug";"Epic";"Analysis";"Analysis Sub-task";"Use-Case";"Design Task"
"KKTCGBS-R1498 {2}";"Yazılım tüm kalemlerde beyan edilen belgelerin tek bir yerde görüntülenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 05:42 PM";"08 May 2018 06:25 PM";"KKTCGBS-R-1.3.4.63";"SRS_DBY_7.3.4_064";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-558";"KKTCGBS-1854";""
"KKTCGBS-R1499 {2}";"Yazılım muayene memuru tarafından ek vergi eklenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:26 PM";"KKTCGBS-R-1.3.4.64";"SRS_DBY_7.3.4_065";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1534";""
"KKTCGBS-R1758 {2}";"Yazılım muayene memuru tarafından ek teminat eklenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:27 PM";"KKTCGBS-R-1.3.4.65";"SRS_DBY_7.3.4_066";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1534";""
"KKTCGBS-R1500 {2}";"Yazılım muayene memuru tarafından eklenen ek vergi/teminatların güncellenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:27 PM";"KKTCGBS-R-1.3.4.66";"SRS_DBY_7.3.4_067";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1534";""
"KKTCGBS-R1501 {2}";"Yazılım muayene memuru tarafından eklenen ek vergi/teminatların silinebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:28 PM";"KKTCGBS-R-1.3.4.67";"SRS_DBY_7.3.4_068";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1534";""
"KKTCGBS-R1502 {2}";"Yazılım muayene memuru tarafından eklenen ek vergi/teminatların sıralanabilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:29 PM";"KKTCGBS-R-1.3.4.68";"SRS_DBY_7.3.4_069";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1534";""
"KKTCGBS-R1508 {2}";"Yazılım kapanmış beyanname tutanağı eklenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Critical";"High";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:30 PM";"KKTCGBS-R-1.3.4.69";"SRS_DBY_7.3.4_070";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Dinamik, Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-576";"KKTCGBS-1549";""
"KKTCGBS-R1509 {2}";"Yazılım birden fazla kapanmış beyanname tutanağı eklenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:32 PM";"KKTCGBS-R-1.3.4.70";"SRS_DBY_7.3.4_071";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu";"Alfa Testi, Birim Testi, Beta Testi, Kullanıcı Kabul Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi, Tahribat Testi, Duman Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-576";"KKTCGBS-1549";""
"KKTCGBS-R1510 {2}";"Yazılım kapanmış beyanname tutanağı ile beyannamenin kapanmış statüsüne geçebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Blocker";"High";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"15 Mar 2018 06:32 PM";"08 May 2018 06:31 PM";"KKTCGBS-R-1.3.4.71";"SRS_DBY_7.3.4_072";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-576";"KKTCGBS-1529, KKTCGBS-1549";""
"KKTCGBS-R1511 {2}";"Yazılım muayene memuru tarafından düzenlemeye gönderme isteminin açıklamasının kullanıcı tarafından görüntülenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:32 PM";"KKTCGBS-R-1.3.4.72";"SRS_DBY_7.3.4_073";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1848";""
"KKTCGBS-R1512 {2}";"Yazılım atanmış muayene memuru tarafından muayene bilgilerinin girilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Critical";"High";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:33 PM";"KKTCGBS-R-1.3.4.73";"SRS_DBY_7.3.4_074";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi, Duman Testi";"";"KKTCGBS-R72 {1}, KKTCGBS-R74 {1}";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1771, KKTCGBS-1772, KKTCGBS-1773, KKTCGBS-1774";""
"KKTCGBS-R1513 {2}";"Yazılım girilmiş muayene bilgilerinin görüntülenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:33 PM";"KKTCGBS-R-1.3.4.74";"SRS_DBY_7.3.4_075";"";"Hayır";"";"Hayır";"";"Muayene, Gösterim, Analiz";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R74 {1}";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1776";""
"KKTCGBS-R1514 {2}";"Yazılım girilmiş muayene bilgilerinin güncellenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:34 PM";"KKTCGBS-R-1.3.4.75";"SRS_DBY_7.3.4_076";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R74 {1}";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1774";""
"KKTCGBS-R1515 {2}";"Yazılım muayene memuru değişikliği sonrasından yeni muayene memurunun eski muayene bilgilerin üzerinden işleme devam edebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:34 PM";"KKTCGBS-R-1.3.4.76";"SRS_DBY_7.3.4_077";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Birim Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1771, KKTCGBS-1772, KKTCGBS-1773, KKTCGBS-1774";""
"KKTCGBS-R1516 {2}";"Yazılım muayene bilgileri girilmesi sırasında ihlal bilgilerinin girilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Blocker";"High";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:35 PM";"KKTCGBS-R-1.3.4.77";"SRS_DBY_7.3.4_078";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-571";"KKTCGBS-1771";""
"KKTCGBS-R1517 {2}";"Yazılım farklı türlerde ihlal bilgilerinin girilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:26 PM";"08 May 2018 06:35 PM";"KKTCGBS-R-1.3.4.78";"SRS_DBY_7.3.4_079";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-574";"KKTCGBS-1771";""
"KKTCGBS-R1518 {2}";"Yazılım beyanname kalemlerinin tahlile gönderilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"08 May 2018 06:37 PM";"KKTCGBS-R-1.3.4.79";"SRS_DBY_7.3.4_080";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Birim Testi, Kullanıcı Kabul Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1706, KKTCGBS-1711";""
"KKTCGBS-R1519 {2}";"Yazılım tahlile gönderme bilgilerinin girilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"08 May 2018 06:37 PM";"KKTCGBS-R-1.3.4.80";"SRS_DBY_7.3.4_081";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Beta Testi, Alfa Testi, Birim Testi, Kullanıcı Kabul Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi, Tahribat Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-574";"KKTCGBS-1706, KKTCGBS-1711";""
"KKTCGBS-R1520 {2}";"Yazılım tahlile gönderme bilgilerinin çıktı olarak alınabilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"08 May 2018 06:37 PM";"KKTCGBS-R-1.3.4.81";"SRS_DBY_7.3.4_082";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-574";"KKTCGBS-1703";""
"KKTCGBS-R1521 {2}";"Yazılım tahlile gönderme sırasında tahlilin yapılacağı kurumun seçilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Critical";"High";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"08 May 2018 06:38 PM";"KKTCGBS-R-1.3.4.82";"SRS_DBY_7.3.4_083";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-574";"KKTCGBS-1706";""
"KKTCGBS-R1522 {2}";"Yazılım tahlile gönderme sırasında seçilen kuruma bildirim gönderilmesini sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"08 May 2018 06:38 PM";"KKTCGBS-R-1.3.4.83";"SRS_DBY_7.3.4_084";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu";"Alfa Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Otomatik Testi, Duman Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1328, KKTCGBS-1331";""
"KKTCGBS-R1523 {2}";"Yazılım tahlilden dönüş bilgilerinin girilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Blocker";"High";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:40 PM";"KKTCGBS-R-1.3.4.84";"SRS_DBY_7.3.4_085";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1698";""
"KKTCGBS-R1524 {2}";"Yazılım tahlilden dönüş bilgilerinin güncellenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:40 PM";"KKTCGBS-R-1.3.4.85";"SRS_DBY_7.3.4_086";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1697";""
"KKTCGBS-R1525 {2}";"Yazılım tahlile henüz gönderilmemiş kayıtların silinebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:40 PM";"KKTCGBS-R-1.3.4.86";"SRS_DBY_7.3.4_087";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu";"Alfa Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-574";"KKTCGBS-1701";""
"KKTCGBS-R1526 {2}";"Yazılım muayene memuru tarafından tahlile gönderilmiş kalemlerin tahlil dönüş işlemlerinin gönderildiği kurum tarafından girilebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:41 PM";"KKTCGBS-R-1.3.4.87";"SRS_DBY_7.3.4_088";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"KKTCGBS-R72 {1}";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1690";""
"KKTCGBS-R1527 {2}";"Yazılım tahlil yapan kurumların sadece kendisine gönderilmiş olan tahlil kayıtlarını görüntüleyebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:42 PM";"KKTCGBS-R-1.3.4.88";"SRS_DBY_7.3.4_089";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu";"Alfa Testi, Birim Testi, Beta Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1694";""
"KKTCGBS-R1528 {2}";"Yazılım tahlil yapan kurumların sadece kendisine gönderilmiş olan tahlil kayıtlarını listeleyebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:43 PM";"KKTCGBS-R-1.3.4.89";"SRS_DBY_7.3.4_090";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Uyumluluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1694";""
"KKTCGBS-R1529 {2}";"Yazılım tahlil yapan kurumların sadece kendisine gönderilmiş olan tahlil kayıtlarını tablo üzerinden filtreleyebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:43 PM";"KKTCGBS-R-1.3.4.90";"SRS_DBY_7.3.4_091";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Beyaz kutu, Dinamik, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi, Tahribat Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1694";""
"KKTCGBS-R1530 {2}";"Yazılım tahlil yapan kurumların sadece kendisine gönderilmiş olan tahlil kayıtlarını tablo üzerinden sıralayabilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:44 PM";"KKTCGBS-R-1.3.4.91";"SRS_DBY_7.3.4_093";"";"Hayır";"";"Hayır";"";"Muayene, Analiz, Gösterim";"Kara kutu, Arayüz Tekniği";"Alfa Testi, Birim Testi";"Makulluk Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1694";""
"KKTCGBS-R1531 {2}";"Yazılım tahlil sonucu girerken ilgili raporun belirli formatlarda sisteme yüklenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Major";"Medium";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"08 May 2018 06:36 PM";"09 May 2018 03:45 PM";"KKTCGBS-R-1.3.4.92";"SRS_DBY_7.3.4_094";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Tahribat Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1690";""
"KKTCGBS-R1532 {2}";"Yazılım kurum tarafından tahlil sonucu girme işlemi sonrasında ilgili muayene memuruna bildirim yapılabilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"09 May 2018 03:45 PM";"09 May 2018 03:48 PM";"KKTCGBS-R-1.3.4.93";"SRS_DBY_7.3.4_096";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi, Entegrasyon Testi";"Makulluk Testi, Duman Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-573";"KKTCGBS-1324, KKTCGBS-1326";""
"KKTCGBS-R1533 {2}";"Yazılım tahsilat durumunun beyanname üzerinde görüntülenebilmesine olanak sağlayacaktır";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"09 May 2018 03:45 PM";"09 May 2018 03:49 PM";"KKTCGBS-R-1.3.4.94";"SRS_DBY_7.3.4_097";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-543";"";""
"KKTCGBS-R1534 {2}";"Yazılım muayene durumunun beyanname üzerinde görüntülenebilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Minor";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"09 May 2018 03:45 PM";"09 May 2018 03:49 PM";"KKTCGBS-R-1.3.4.95";"SRS_DBY_7.3.4_098";"";"Hayır";"";"Hayır";"";"Muayene, Analiz";"Beyaz kutu";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Bileşen Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-571";"";""
"KKTCGBS-R1535 {2}";"Yazılım beyanname aktörlerinin beyanname içinde birbirlerine mesaj bırakabilmesine olanak sağlayacaktır.";"";"0.0";"0.0";"0.0";"";"";"";"Fonksiyonel Gereksinim";"Trivial";"Low";"Yes";"Very High";"0";"";"Open";"KKTCGBS-R59 {1}";"";"";"cinarg";"0";"";"09 May 2018 03:45 PM";"09 May 2018 03:50 PM";"KKTCGBS-R-1.3.4.96";"SRS_DBY_7.3.4_99";"";"Hayır";"";"Evet";"";"Muayene, Analiz";"Kara kutu, Beyaz kutu, Dinamik";"Alfa Testi, Beta Testi, Kullanıcı Kabul Testi, Birim Testi";"Makulluk Testi, Duman Testi, Regresyon Testi, Otomatik Testi";"";"";"";"";"";"";"";"";"";"KKTCGBS-542";"KKTCGBS-1852";""
